base_fees,block_number,block_time,cb_transfer,from_addr,mev_bot_label,mev_value,multi_trade,pair,priority_fees,taker,to_addr,token_bought_amount,token_bought_contract,token_bought_symbol,token_sold_amount,token_sold_contract,token_sold_symbol,tx_hash,tx_index,volume
0.000125396014931868,23473201,2025-09-30 03:43:47.000 UTC,2.120903605347e-06,0x3a00d5294446b8af67ca03892a9550349b27351d,,1.3319543605347e-05,0,USDT-WETH,1.119864e-05,0x06deb6957b1f54baf569537cb2d5347680bf9b48,0x06deb6957b1f54baf569537cb2d5347680bf9b48,0.780186400902825,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,3279.190437,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x2f94089083ad0a908f02fbc9699a02f4c25e8e7e2870e6f14f32931027458b10,116,3279.1312448585827
1.7856510205421998e-05,23479207,2025-09-30 23:52:47.000 UTC,2.2250896884578e-05,0x4acfcc3bed619324aff2c0596d87f23b2c03ffae,SCP,2.2250896884578e-05,0,USDT-WETH,0,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0.6846823470265496,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,2837.794875,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x00310e16aae691377b8c5d655a9955bc5ed0eaa2447da7a935380780bf43c670,97,2836.789593847341
3.3977385281298e-05,23450206,2025-09-26 22:36:11.000 UTC,0,0xa7f0bdf6bfaf7e46805e073b3e98a09056a47516,,0.000151788334174911,0,USDT-WETH,0.000151788334174911,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xa7f0bdf6bfaf7e46805e073b3e98a09056a47516,0.05596561921222135,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,225.841884,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x6014798c79750eab0b00c0298e950d4f018dd847cb236317b592e5ff2ad98a91,17,225.8951481386733
0.000356951355285346,23447406,2025-09-26 13:11:59.000 UTC,0,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,Senna,0.0014303811982191818,0,USDT-WETH,0.0014303811982191818,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,5431.124993,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1.3820310532332616,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0xaab00ed1df4521ff1ff5a214a9e972102a5f34759720ad2e0b3f2cec89c236df,3,5436.306286243322
0.000157659003398832,23470861,2025-09-29 19:53:11.000 UTC,0.000554826793727224,0x4acfcc3bed619324aff2c0596d87f23b2c03ffae,SCP,0.000554826793727224,0,USDT-WETH,0,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,10742.271976,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,2.5667375641686183,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0x7309b17166586d7c755c61cabee9d8c00506409b736b7fa2f9f65996c96b1e7e,13,10751.77888669876
2.6054652438026e-05,23466547,2025-09-29 05:25:47.000 UTC,0,0xa7f0bdf6bfaf7e46805e073b3e98a09056a47516,,9.9581302318193e-05,0,USDT-WETH,9.9581302318193e-05,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xa7f0bdf6bfaf7e46805e073b3e98a09056a47516,252.740478,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0.06158269196172234,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0xcb910a118eaa35cf16f45fdbb65911076ebb8e323372d5c987543fbffecbbc9c,35,252.98588900413802
8.335874495391e-05,23457568,2025-09-27 23:17:35.000 UTC,0,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,Senna,0.00043188619912809,0,USDT-WETH,0.00043188619912809,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,4237.962815,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1.0539062345451222,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0x07938a975219ff5627b4e2f1260703719d98b3fa9fe88818e3b4b77ccc0cae61,5,4243.33655184942
4.875735069504e-05,23463693,2025-09-28 19:51:11.000 UTC,0,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,Senna,0.000223641107449794,0,USDT-WETH,0.000223641107449794,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0.6097318153825069,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,2460.207765,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x45f51a38eba8ed862c173411e0bdf8464053ab61eaec2db759ae23f069f3751c,15,2465.7676560431655
4.365297424654e-05,23444363,2025-09-26 02:57:59.000 UTC,1.523926904332e-06,0x1b9fcb24c533839dc847235bd8eb80e37ec42f85,,6.586375107744e-06,0,USDT-WETH,5.062448203412e-06,0x22a956c4755d8c4294b358dc346e74250e175622,0x22a956c4755d8c4294b358dc346e74250e175622,594.560807,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0.15033561264566547,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0x79cb3662b393838df6d25cfb7b26e2919ab6addd67c79fc8117ee7d536833799,39,595.028726355109
0.00014577850545667502,23472468,2025-09-30 01:16:23.000 UTC,0,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,Senna,0.003632394674821185,0,USDT-WETH,0.003632394674821185,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,8963.099393,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,2.1257810971033666,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,0xdcc08565a24064a7d5979cce26992db3a4e373f8c2d216ce7bc5ba44c80149f6,0,8972.304496076611
